ratio,Spacy_entity,Spacy_tag,Spacy_clean_entities,Wiki_entity,Wiki_tag,Wiki_clean_entities
92,Isla su,'LOC',isla su,Islasu,,islasu
92,Ka mais,'LOC',ka mais,Kamais,,kamais
83,Amadis,'PERSON',amadis,Kamais,,kamais
86,Ka’mais’,'LOC',ka’mais’,Kamais,,kamais
92,Ka’mais,'LOC',ka’mais,Kamais,,kamais
91,Me lek,'ORG',me lek,Melek,,melek
94,Sha draig,'LOC',sha draig,Shadraig,,shadraig
84,Sha draig s,'LOC',sha draig s,Shadraig,,shadraig
86,Vashiro,'PERSON',vashiro,Tashiro,,tashiro
91,the  Rhadamanthys Enclave,'ORG',the rhadamanthys enclave,Rhadamanthys Enclave,,rhadamanthys enclave
84,Celestarii,'NORP',celestarii,Celestrix,,celestrix
81,Solar Auxilia s,'ORG',solar auxilia s,Solar Auxilia Basilisk,,solar auxilia basilisk
86,Solar Auxilia s,'ORG',solar auxilia s,Solar Auxilia Medusa,,solar auxilia medusa
94,Bar Savor,'LOC',bar savor,BarSavor,,barsavor
81,Davard   Knight,'PERSON',davard  knight,Edward Knight,,edward knight
85,the Isstvan System,'LOC',the isstvan system,Isstvaan System,,isstvaan system
85,the Istvaan System,'LOC',the istvaan system,Isstvaan System,,isstvaan system
81,Sagan System,'LOC',sagan system,Isstvaan System,,isstvaan system
88,the  Isstvaan System,'ORG',the isstvaan system,Isstvaan System,,isstvaan system
83,Estaban System,'LOC',estaban system,Isstvaan System,,isstvaan system
83,Prospero System,'ORG',prospero system,Rosario System,,rosario system
88,the Rosario System,'LOC',the rosario system,Rosario System,,rosario system
81,Ghosar System,'LOC',ghosar system,Rosario System,,rosario system
97,Cardinals Astral,'ORG',cardinals astral,Cardinal Astral,,cardinal astral
93,Cardinals Astra,'ORG',cardinals astra,Cardinal Astral,,cardinal astral
88,Tash var,'PERSON',tash var,Tashvarr,,tashvarr
83,the   Tactica Imperialis,'ORG',the  tactica imperialis,Tactica lmperialis,,tactica lmperialis
85,the  Tactica Imperialis,'ORG',the tactica imperialis,Tactica lmperialis,,tactica lmperialis
81,The Tactica Imperialis m,'ORG',the tactica imperialis m,Tactica lmperialis,,tactica lmperialis
81,the   Legio Ignatum,'ORG',the  legio ignatum,Legion Ignatum,,legion ignatum
81,the  Legio Ignatium,'ORG',the legio ignatium,Legion Ignatum,,legion ignatum
84,the  Legio Ignatum,'PERSON',the legio ignatum,Legion Ignatum,,legion ignatum
81,Drukhari Reavers,'PERSON',drukhari reavers,Drukhari Wargear,,drukhari wargear
84,Drukhari  Reaver,'PERSON',drukhari reaver,Drukhari Wargear,,drukhari wargear
81,Venerable Dreadnought  Agrippan,'PERSON',venerable dreadnought agrippan,Venerable Dreadnoughts,,venerable dreadnoughts
96,Venerable Dreadnought s.,'PERSON',venerable dreadnought s.,Venerable Dreadnoughts,,venerable dreadnoughts
88,Venerable Dreadnought  Grixus,'PERSON',venerable dreadnought grixus,Venerable Dreadnoughts,,venerable dreadnoughts
92,The Venerable Dreadnoughts,'PERSON',the venerable dreadnoughts,Venerable Dreadnoughts,,venerable dreadnoughts
93,a Venerable Dreadnought,'PERSON',a venerable dreadnought,Venerable Dreadnoughts,,venerable dreadnoughts
89,the  Venerable Dreadnought,'PERSON',the venerable dreadnought,Venerable Dreadnoughts,,venerable dreadnoughts
98,Venerable Dreadnought s,'PERSON',venerable dreadnought s,Venerable Dreadnoughts,,venerable dreadnoughts
94,9  Venerable Dreadnought s,'ORG',9 venerable dreadnought s,Venerable Dreadnoughts,,venerable dreadnoughts
90,the  Venerable Dreadnought  s,'PERSON',the venerable dreadnought s,Venerable Dreadnoughts,,venerable dreadnoughts
81,the   Legio Custodes,'ORG',the  legio custodes,Legio Cutodes,,legio cutodes
84,the  Legio Custodes,'ORG',the legio custodes,Legio Cutodes,,legio cutodes
81,Sentinel Worlds,'LOC',sentinel worlds,Sentinel Warblade,,sentinel warblade
81,the  Sentinel Guard,'ORG',the sentinel guard,Sentinel Gaurd,,sentinel gaurd
94,Kustom Meka Dread,'PERSON',kustom meka dread,Kustom Meka-Dread,,kustom meka-dread
91,Kustom Meka Dreads,'PERSON',kustom meka dreads,Kustom Meka-Dread,,kustom meka-dread
81,the Swords of Judgement,'ORG',the swords of judgement,Storms of Judgement,,storms of judgement
88,the Storm of Judgement,'LOC',the storm of judgement,Storms of Judgement,,storms of judgement
83,Grey Knights Chapter,'ORG',grey knights chapter,Grey Knights Chaplain,,grey knights chaplain
98,Grey Knights Chaplains,'ORG',grey knights chaplains,Grey Knights Chaplain,,grey knights chaplain
86,Grey Knights Paladins,'ORG',grey knights paladins,Grey Knights Chaplain,,grey knights chaplain
82,Grey Knights   Space Marine   ,'ORG',grey knights  space marine,Grey Knights Techmarine,,grey knights techmarine
98,Grey Knights Techmarines,'ORG',grey knights techmarines,Grey Knights Techmarine,,grey knights techmarine
82,Grey Knights  Space Marines,'ORG',grey knights space marines,Grey Knights Techmarine,,grey knights techmarine
88,the  Grey Knights Techmarine s,'ORG',the grey knights techmarine s,Grey Knights Techmarine,,grey knights techmarine
81,Aspertia Sigma Sigma,'ORG',aspertia sigma sigma,Hester Aspertia Sigma-Sigma,,hester aspertia sigma-sigma
92,Katarinya Greyfax s,'PERSON',katarinya greyfax s,Katarinya  Greyfax,,katarinya  greyfax
84,the  Ultramar Auxilia,'ORG',the ultramar auxilia,Ultramar Auxiliary,,ultramar auxiliary
82,Baithamir,'PERSON',baithamir,Bathamor,,bathamor
97,Imperial Knight Knight Houses,'ORG',imperial knight knight houses,Imperial Knight#Knight Houses,,imperial knight#knight houses
82,Imperial Knight Knight,'ORG',imperial knight knight,Imperial Knight#Knight Houses,,imperial knight#knight houses
89,the  Imperial Knights Knight Houses,'ORG',the imperial knights knight houses,Imperial Knight#Knight Houses,,imperial knight#knight houses
90,Imperial Knight Knight Households,'ORG',imperial knight knight households,Imperial Knight#Knight Houses,,imperial knight#knight houses
86,Imperial Knight Houses,'ORG',imperial knight houses,Imperial Knight#Knight Houses,,imperial knight#knight houses
85,the Forces of Chaos,'ORG',the forces of chaos,Forces of Chao,,forces of chao
82,the  Forces of Chao s,'ORG',the forces of chao s,Forces of Chao,,forces of chao
82,Corinthian,'NORP',corinthian,Corinth,,corinth
86,Korinth,'PERSON',korinth,Corinth,,corinth
90,Dark Angels Company,'ORG',dark angels company,Dark Angels 9th Company,,dark angels 9th company
88,the  Dark Angels  5th Company,'ORG',the dark angels 5th company,Dark Angels 9th Company,,dark angels 9th company
82,rk Angels  2nd Company,'ORG',rk angels 2nd company,Dark Angels 9th Company,,dark angels 9th company
91,Dark Angels 1st Company,'ORG',dark angels 1st company,Dark Angels 9th Company,,dark angels 9th company
88,the  Dark Angels  4th Company,'ORG',the dark angels 4th company,Dark Angels 9th Company,,dark angels 9th company
88,the Dark Angels 6th Company,'ORG',the dark angels 6th company,Dark Angels 9th Company,,dark angels 9th company
98,Khârn\xa0the Betrayer,'PERSON',khârn\xa0the betrayer,Khârnxa0the Betrayer,,khârnxa0the betrayer
83,Shael,'PERSON',shael,shasnel,,shasnel
86,Shas el,'PERSON',shas el,shasnel,,shasnel
86,XV8 Crisis Battlesuit  Teams,'ORG',xv8 crisis battlesuit teams,XV81 Crisis Battlesuit,,xv81 crisis battlesuit
88,XV8 Crisis Battlesuit Team,'ORG',xv8 crisis battlesuit team,XV81 Crisis Battlesuit,,xv81 crisis battlesuit
86,XV8 Crisis Battlesuit  Teams,'ORG',xv8 crisis battlesuit teams,XV89 Crisis Battlesuit,,xv89 crisis battlesuit
88,XV8 Crisis Battlesuit Team,'ORG',xv8 crisis battlesuit team,XV89 Crisis Battlesuit,,xv89 crisis battlesuit
94,Shas saal,'PERSON',shas saal,shassaal,,shassaal
88,Railguns,'ORG',railguns,Rail Gun,,rail gun
86,Mordrak,'PERSON',mordrak,Mordrac,,mordrac
86,Mordrax,'ORG',mordrax,Mordrac,,mordrac
92,Kel tyr,'LOC',kel tyr,Keltyr,,keltyr
94,Khaz khul,'PERSON',khaz khul,Khazkhul,,khazkhul
81,Battle of Tarsus,'PERSON',battle of tarsus,Battle of Ardium,,battle of ardium
81,Necromunda System,'ORG',necromunda system,Nachmund System,,nachmund system
88,the  Nachmund System,'LOC',the nachmund system,Nachmund System,,nachmund system
82,Strike Force Alenso,'ORG',strike force alenso,Strike Force Luceior,,strike force luceior
81,Battle of Tarsus,'PERSON',battle of tarsus,Battle of Rauxos,,battle of rauxos
81,Chosen of the Storm,'ORG',chosen of the storm,Chosen of Vespator,,chosen of vespator
87,the Finial Sector,'LOC',the finial sector,Finial Sector,,finial sector
82,the Cult Mechanicum,'ORG',the cult mechanicum,Helm Mechanicum,,helm mechanicum
90,the  Mechanicum  ,'LOC',the mechanicum,Helm Mechanicum,,helm mechanicum
81,a Mechanicum  ,'ORG',a mechanicum,Helm Mechanicum,,helm mechanicum
97,Knights Rampager,'ORG',knights rampager,Knight Rampager,,knight rampager
81,House Tarrant,'ORG',house tarrant,House Barragon,,house barragon
84,House Lan,'ORG',house lan,House Qiln,,house qiln
95,Llandu gor,'PERSON',llandu gor,Llandugor,,llandugor
82,House Arms  ,'ORG',house arms,House Garras,,house garras
91,the Grand Master of Assassins,'PERSON',the grand master of assassins,Grand Master of Assassin,,grand master of assassin
81,the Master of Assassins,'PERSON',the master of assassins,Grand Master of Assassin,,grand master of assassin
86,the  Senatorum Imperialis,'ORG',the senatorum imperialis,Senatorus Imperialis,,senatorus imperialis
84,the Senatorium Imperialis,'ORG',the senatorium imperialis,Senatorus Imperialis,,senatorus imperialis
82,a Sector Imperialis,'ORG',a sector imperialis,Senatorus Imperialis,,senatorus imperialis
90,a  Senatorum Imperialis,'ORG',a senatorum imperialis,Senatorus Imperialis,,senatorus imperialis
84,the Senatorum Imperalis,'ORG',the senatorum imperalis,Senatorus Imperialis,,senatorus imperialis
86,Sector Imperialis,'ORG',sector imperialis,Senatorus Imperialis,,senatorus imperialis
92,Zuehlke,'PERSON',zuehlke,Zuhlke,,zuhlke
90,Hydra Crodatus,'ORG',hydra crodatus,Hyrdra Cordatus,,hyrdra cordatus
88,the  Phalanx Warders,'ORG',the phalanx warders,Phalanx Warders,,phalanx warders
86,Phalanx Warder Squad,'ORG',phalanx warder squad,Phalanx Warders,,phalanx warders
91,Chrom,'PERSON',chrom,Chrome,,chrome
81,Watch Station Belarius,'ORG',watch station belarius,Watch Station Erioch,,watch station erioch
95,Legion Tactical Squads,'ORG',legion tactical squads,Legion Tactica Squad,,legion tactica squad
89,The Legion Tactical Squad,'ORG',the legion tactical squad,Legion Tactica Squad,,legion tactica squad
93,Legion Tactical Squad s,'ORG',legion tactical squad s,Legion Tactica Squad,,legion tactica squad
85,the  Legion Tactical Squad s,'ORG',the legion tactical squad s,Legion Tactica Squad,,legion tactica squad
93,a  Legion Tactical Squad,'ORG',a legion tactical squad,Legion Tactica Squad,,legion tactica squad
82,Legion Tactica Squad Tactical,'ORG',legion tactica squad tactical,Legion Tactica Squad,,legion tactica squad
86,the Imperial Fists 1st Company,'ORG',the imperial fists 1st company,Imperial Fists 7th Company,,imperial fists 7th company
89,the Imperial Fists 9th Company,'ORG',the imperial fists 9th company,Imperial Fists 7th Company,,imperial fists 7th company
89,the  Imperial Fists 5th Company,'ORG',the imperial fists 5th company,Imperial Fists 7th Company,,imperial fists 7th company
82,the  Imperial Fists 3rd Company,'ORG',the imperial fists 3rd company,Imperial Fists 7th Company,,imperial fists 7th company
82,Imperial Fists  4 sup th sup Company,'ORG',imperial fists 4 sup th sup company,Imperial Fists 7th Company,,imperial fists 7th company
89,the  Imperial Fists 8th Company,'ORG',the imperial fists 8th company,Imperial Fists 7th Company,,imperial fists 7th company
93,the  Imperial Fists 7th Company,'ORG',the imperial fists 7th company,Imperial Fists 7th Company,,imperial fists 7th company
87,Imperial Fists 7th and 9th Company,'ORG',imperial fists 7th and 9th company,Imperial Fists 7th Company,,imperial fists 7th company
95,Amatnim Ur Nabas Lash,'PERSON',amatnim ur nabas lash,Amatnim Ur-Nabas Lash,,amatnim ur-nabas lash
83,the Laanah Rifts,'LOC',the laanah rifts,Laanath Rifts,,laanath rifts
87,the  Laanath Rifts,'LOC',the laanath rifts,Laanath Rifts,,laanath rifts
85,Largos System,'LOC',largos system,Drogos System,,drogos system
87,the  Drogos System,'LOC',the drogos system,Drogos System,,drogos system
87,the  Lhorm Reaches,'LOC',the lhorm reaches,Lhorm Reaches,,lhorm reaches
84,the  Indomitus Crusade Fleet Secundus,'ORG',the indomitus crusade fleet secundus,Indomitus Crusade Fleet Quintus,,indomitus crusade fleet quintus
85,Indomitus Crusade Fleet,'ORG',indomitus crusade fleet,Indomitus Crusade Fleet Quintus,,indomitus crusade fleet quintus
81,the Indomitus Crusade Fleets,'ORG',the indomitus crusade fleets,Indomitus Crusade Fleet Quintus,,indomitus crusade fleet quintus
88,the  Indomitus Crusade Fleet Quartus,'ORG',the indomitus crusade fleet quartus,Indomitus Crusade Fleet Quintus,,indomitus crusade fleet quintus
83,the  Indomitus Crusade Fleet Primus,'ORG',the indomitus crusade fleet primus,Indomitus Crusade Fleet Quintus,,indomitus crusade fleet quintus
85,the  Indomitus Crusade Fleet Secundus,'ORG',the indomitus crusade fleet secundus,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
81,the  Indomitus Crusade Fleet,'ORG',the indomitus crusade fleet,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
81,any Indomitus Crusade Fleet,'ORG',any indomitus crusade fleet,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
87,Indomitus Crusade Fleet,'ORG',indomitus crusade fleet,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
83,the Indomitus Crusade Fleets,'ORG',the indomitus crusade fleets,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
83,the  Indomitus Crusade Fleet Quartus,'ORG',the indomitus crusade fleet quartus,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
81,the  Indomitus Crusade Fleet Primus,'ORG',the indomitus crusade fleet primus,Indomitus Crusade Fleet Sextus,,indomitus crusade fleet sextus
82,the  Indomitus Crusade Fleet Secundus,'ORG',the indomitus crusade fleet secundus,Indomitus Crusade Fleet Septimus,,indomitus crusade fleet septimus
84,Indomitus Crusade Fleet,'ORG',indomitus crusade fleet,Indomitus Crusade Fleet Septimus,,indomitus crusade fleet septimus
81,the  Indomitus Crusade Fleet Quartus,'ORG',the indomitus crusade fleet quartus,Indomitus Crusade Fleet Septimus,,indomitus crusade fleet septimus
88,the  Indomitus Crusade Fleet Primus,'ORG',the indomitus crusade fleet primus,Indomitus Crusade Fleet Septimus,,indomitus crusade fleet septimus
83,the  Indomitus Crusade Fleet Secundus,'ORG',the indomitus crusade fleet secundus,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
82,the  Indomitus Crusade Fleet,'ORG',the indomitus crusade fleet,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
82,any Indomitus Crusade Fleet,'ORG',any indomitus crusade fleet,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
88,Indomitus Crusade Fleet,'ORG',indomitus crusade fleet,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
84,the Indomitus Crusade Fleets,'ORG',the indomitus crusade fleets,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
84,the  Indomitus Crusade Fleet Quartus,'ORG',the indomitus crusade fleet quartus,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
83,the  Indomitus Crusade Fleet Primus,'ORG',the indomitus crusade fleet primus,Indomitus Crusade Fleet Octus,,indomitus crusade fleet octus
85,the  Indomitus Crusade Fleet Secundus,'ORG',the indomitus crusade fleet secundus,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
81,the  Indomitus Crusade Fleet,'ORG',the indomitus crusade fleet,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
81,any Indomitus Crusade Fleet,'ORG',any indomitus crusade fleet,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
87,Indomitus Crusade Fleet,'ORG',indomitus crusade fleet,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
83,the Indomitus Crusade Fleets,'ORG',the indomitus crusade fleets,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
84,the  Indomitus Crusade Fleet Primus,'ORG',the indomitus crusade fleet primus,Indomitus Crusade Fleet Decius,,indomitus crusade fleet decius
85,Thrace Prime,'LOC',thrace prime,Thracian Prime,,thracian prime
91,the  Order of the Martyr s Heart,'ORG',the order of the martyr s heart,Order of the Martyrs Heart,,order of the martyrs heart
90,The Spheres of Expansion,'PERSON',the spheres of expansion,Fifth Sphere of Expansion,,fifth sphere of expansion
83,Talasa,'LOC',talasa,Tlasla,,tlasla
92,T lasla,'LOC',t lasla,Tlasla,,tlasla
89,O Shaserra,'PERSON',o shaserra,OShaerra,,oshaerra
88,Shaserra,'PERSON',shaserra,OShaerra,,oshaerra
89,O’Shaserra,'PERSON',o’shaserra,OShaerra,,oshaerra
94,O Shaerra,'PERSON',o shaerra,OShaerra,,oshaerra
91,Sa cca,'LOC',sa cca,Sacca,,sacca
84,Ghosts of Rhea s,'PERSON',ghosts of rhea s,Ghosts of Ndras,,ghosts of ndras
86,the  Ghosts of N dras,'ORG',the ghosts of n dras,Ghosts of Ndras,,ghosts of ndras
86,Arkio the Blessed,'PERSON',arkio the blessed,Ambros the Blessed,,ambros the blessed
86,The Cruach Mhorn,'PERSON',the cruach mhorn,Cruach Mhorn,,cruach mhorn
91,Aun’Do,'PERSON',aun’do,AunDo,,aundo
91,Aun Do,'PERSON',aun do,AunDo,,aundo
86,Carron,'PERSON',carron,Carradon,,carradon
89,Carcaradon,'LOC',carcaradon,Carradon,,carradon
91,the Brotherhood of Lorgar,'ORG',the brotherhood of lorgar,Brotherhood of Lorgar,,brotherhood of lorgar
94,The Fall of the Lords of Gardinaal,'PERSON',the fall of the lords of gardinaal,Fall of the Lords of Gardinaal,,fall of the lords of gardinaal
86,Grigutz,'PERSON',grigutz,Grimgut,,grimgut
92,the Missionaria Protectiva,'ORG',the missionaria protectiva,Missionaria Protectiva,,missionaria protectiva
82,House Greim,'ORG',house greim,House Grymm,,house grymm
86,House Lan,'ORG',house lan,House Roland,,house roland
86,Salamanders Company,'ORG',salamanders company,Salamander Command,,salamander command
85,the  Faceless Trade,'ORG',the faceless trade,Faceless Trader,,faceless trader
84,Faceless Trading,'ORG',faceless trading,Faceless Trader,,faceless trader
81,Battle of Circe,'PERSON',battle of circe,Battle of Ithraca,,battle of ithraca
89,Metalican,'NORP',metalican,Metallica,,metallica
82,Gunmetallican,'NORP',gunmetallican,Metallica,,metallica
95,Metallican,'NORP',metallican,Metallica,,metallica
87,the  Stygian Order,'ORG',the stygian order,Stygian Order,,stygian order
84,the   Legio Praesagius,'ORG',the  legio praesagius,Legio Praesagious,,legio praesagious
86,the  Legio Praesagius,'ORG',the legio praesagius,Legio Praesagious,,legio praesagious
87,the   Legio Praesagious,'ORG',the  legio praesagious,Legio Praesagious,,legio praesagious
95,Jove s Fall,'LOC',jove s fall,Joves Fall,,joves fall
86,the Achilus Crusade,'ORG',the achilus crusade,Achillus Crusade,,achillus crusade
81,the Achilus Crusade’s,'ORG',the achilus crusade’s,Achillus Crusade,,achillus crusade
94,Achilus Crusades,'ORG',achilus crusades,Achillus Crusade,,achillus crusade
81,Achilus Crusade#Chaos,'PERSON',achilus crusade#chaos,Achillus Crusade,,achillus crusade
81,the Achilus Crusade s,'ORG',the achilus crusade s,Achillus Crusade,,achillus crusade
91,Galvanic Weaponry,'ORG',galvanic weaponry,Galvanic Weapons,,galvanic weapons
86,Shroud  of the Death Guard,'ORG',shroud of the death guard,Lords of the Death Guard,,lords of the death guard
85,Doom of the Death Guard,'PERSON',doom of the death guard,Lords of the Death Guard,,lords of the death guard
90,Heliosa 54,'PERSON',heliosa 54,Heliosa-54,,heliosa-54
91,Magna Lascannon s.,'PERSON',magna lascannon s.,Magna Lascannon,,magna lascannon
82,the High King,'PERSON',the high king,high king,,high king
95,High Kings,'ORG',high kings,high king,,high king
84,Ork Warboss,'PERSON',ork warboss,Ork Wars,,ork wars
81,The Steel Heart,'ORG',the steel heart,Steel Hearts,,steel hearts
86,the Steel Hearts,'ORG',the steel hearts,Steel Hearts,,steel hearts
83,The Steel Heart s,'ORG',the steel heart s,Steel Hearts,,steel hearts
89,An Iolsus,'PERSON',an iolsus,An-Iolsus,,an-iolsus
86,Tho,'PERSON',tho,Ctho,,ctho
86,Doluthec,'PERSON',doluthec,Dolthe,,dolthe
89,Karan Ske,'PERSON',karan ske,Karan-Ske,,karan-ske
94,Meros Craftworld,'ORG',meros craftworld,Meros (Craftworld),,meros (craftworld)
88,Yr Arthi,'PERSON',yr arthi,Yr-Arthi,,yr-arthi
91,Bel Shammon,'PERSON',bel shammon,Bel-Shammon,,bel-shammon
90,Ila Manesh,'PERSON',ila manesh,Ila-Manesh,,ila-manesh
83,Kolth,'PERSON',kolth,Kolthse,,kolthse
88,Mor rioh,'PERSON',mor rioh,Morriohi,,morriohi
83,Crusade Armour,'ORG',crusade armour,Custodes Armour,,custodes armour
83,Arae Shrike s,'PERSON',arae shrike s,Arae-Shrike,,arae-shrike
91,Arae Shrike,'PERSON',arae shrike,Arae-Shrike,,arae-shrike
89,the  Book of Judgement,'PERSON',the book of judgement,Book of Judgement,,book of judgement
83,Chaos Terminator Squad,'ORG',chaos terminator squad,Aquilon Terminator Squad,,aquilon terminator squad
83,Legion Terminator Squads,'ORG',legion terminator squads,Aquilon Terminator Squad,,aquilon terminator squad
86,A  Legion Terminator Squad,'ORG',a legion terminator squad,Aquilon Terminator Squad,,aquilon terminator squad
86,a  Terminator Squad,'ORG',a terminator squad,Aquilon Terminator Squad,,aquilon terminator squad
94,an Aquilon Terminator Squad,'ORG',an aquilon terminator squad,Aquilon Terminator Squad,,aquilon terminator squad
95,Varakh Lorr,'PERSON',varakh lorr,VarakhLorr,,varakhlorr
87,Varakh Lorr s,'PERSON',varakh lorr s,VarakhLorr,,varakhlorr
85,Aeldari  Wraith,'NORP',aeldari wraith,Aeldari Path,,aeldari path
82,Fire Bane,'PERSON',fire bane,Fire Axe,,fire axe
81,the  Cadian Sector,'LOC',the cadian sector,Thracian Sector,,thracian sector
81,the Aralan Sector,'LOC',the aralan sector,Thracian Sector,,thracian sector
88,the  Thracian Sector,'LOC',the thracian sector,Thracian Sector,,thracian sector
85,the Great Angel,'PERSON',the great angel,Great Angel,,great angel
81,the   Great Angel,'PERSON',the  great angel,Great Angel,,great angel
94,Dulma lin,'PERSON',dulma lin,Dulmalin,,dulmalin
91,Ma Kao,'PERSON',ma kao,MaKao,,makao
83,Nihon,'LOC',nihon,Nihontu,,nihontu
88,the Pandraxx Sub Sector,'LOC',the pandraxx sub sector,Pandraxx Subsector,,pandraxx subsector
88,the Amerikon Sector,'LOC',the amerikon sector,Amerikon Sector,,amerikon sector
81,the  Armageddon Sector,'LOC',the armageddon sector,Armageddon Sub-Sector,,armageddon sub-sector
84,Asphodel Depths Sub,'LOC',asphodel depths sub,Asphodel Depths Sub-Sector,,asphodel depths sub-sector
86,the Cyclopia Sub Sector,'LOC',the cyclopia sub sector,Cyclopia Sub-Sector,,cyclopia sub-sector
85,the Rubicon Sub Sector,'LOC',the rubicon sub sector,Rubicon Sub-Sector,,rubicon sub-sector
89,the Stygies Cluster Sub Sector,'LOC',the stygies cluster sub sector,Stygies Cluster Sub-Sector,,stygies cluster sub-sector
84,the Baston Sector,'LOC',the baston sector,Bastion Sector,,bastion sector
94,Kalidar Sub Sector,'ORG',kalidar sub sector,Kalidar Sub-Sector,,kalidar sub-sector
94,Agritha Sub sector,'ORG',agritha sub sector,Agritha Sub-Sector,,agritha sub-sector
85,the Agritha Sub sector,'LOC',the agritha sub sector,Agritha Sub-Sector,,agritha sub-sector
87,the Quinrox Sound,'LOC',the quinrox sound,Quinrox Sound,,quinrox sound
97,Orar Sub Sector,'ORG',orar sub sector,Orar Subsector,,orar subsector
86,the Hodur Sector,'LOC',the hodur sector,Hodur Sector,,hodur sector
85,the Inca Sector,'LOC',the inca sector,Inca Sector,,inca sector
85,the Mandragoran Sector,'LOC',the mandragoran sector,Mangdragora Sector,,mangdragora sector
90,the Mangdragora Sector,'LOC',the mangdragora sector,Mangdragora Sector,,mangdragora sector
87,the Mandragora Sector,'LOC',the mandragora sector,Mangdragora Sector,,mangdragora sector
88,the Pandora Sector,'LOC',the pandora sector,Pandora Sector,,pandora sector
86,the Priam Sector,'LOC',the priam sector,Priam Sector,,priam sector
97,Sadusyne Sectors,'ORG',sadusyne sectors,Sadusyne Sector,,sadusyne sector
87,arus Sector,'LOC',arus sector,Saras Sector,,saras sector
85,Scarus Sectors,'LOC',scarus sectors,Saras Sector,,saras sector
83,arus Sector,'LOC',arus sector,Sargos Sector,,sargos sector
81,Scarus Sectors,'LOC',scarus sectors,Sargos Sector,,sargos sector
86,Reptos,'NORP',reptos,Trepytos,,trepytos
88,Treyptos,'PERSON',treyptos,Trepytos,,trepytos
87,the Uhulis Sector,'LOC',the uhulis sector,Uhulis Sector,,uhulis sector
96,Uhulis Sectors,'LOC',uhulis sectors,Uhulis Sector,,uhulis sector
86,Dantioch,'PERSON',dantioch,Antioc,,antioc
83,Antiro,'PERSON',antiro,Antioc,,antioc
89,Celedin Sector,'ORG',celedin sector,Veldin Sector,,veldin sector
87,the Veldin Sector,'LOC',the veldin sector,Veldin Sector,,veldin sector
82,Gyros Prime,'LOC',gyros prime,Magos Prime,,magos prime
85,Enginseer Acula,'PERSON',enginseer acula,Enginseer Auxillia,,enginseer auxillia
81,A Raven Guard,'ORG',a raven guard,Raptor (Raven Guard,,raptor (raven guard
81,Tallor Raven Guard,'PERSON',tallor raven guard,Raptor (Raven Guard,,raptor (raven guard
93,Heka tan,'PERSON',heka tan,Hekatan,,hekatan
86,Hekaton   ,'PERSON',hekaton,Hekatan,,hekatan
81,the Laanah Sector s,'ORG',the laanah sector s,Laanah Sector,,laanah sector
82,the Last Son of Dorn,'PERSON',the last son of dorn,The Last Son of Dorn  (Novel),,the last son of dorn  (novel)
83,the Last Son of Dorn,'PERSON',the last son of dorn,The Last Son of Dorn (Novel),,the last son of dorn (novel)
82,The Last Sons of Dorn,'PERSON',the last sons of dorn,The Last Son of Dorn (Novel),,the last son of dorn (novel)
85,the  Solar Watch,'ORG',the solar watch,Solar Watch,,solar watch
81,elius  Fortress,'ORG',elius fortress,Encaladus Fortress,,encaladus fortress
91,the  Librarium Daemonicum,'ORG',the librarium daemonicum,Librarium Daemonicum,,librarium daemonicum
86,The Shrine Comet,'LOC',the shrine comet,Shrine Comet,,shrine comet
94,Osh Preen,'PERSON',osh preen,Oshpreen,,oshpreen
84,Osh preen s,'PERSON',osh preen s,Oshpreen,,oshpreen
91,Shim dre lex kazar,'PERSON',shim dre lex kazar,Shimdrelexkazar,,shimdrelexkazar
86,Shim dre lex kazar s,'PERSON',shim dre lex kazar s,Shimdrelexkazar,,shimdrelexkazar
90,an Exalted Flamer,'PERSON',an exalted flamer,Exalted Flamer,,exalted flamer
82,Lunarian,'NORP',lunarian,Luminaria,,luminaria
93,Ax akhan,'PERSON',ax akhan,Axakhan,,axakhan
94,Ghalh kra,'PERSON',ghalh kra,Ghalhkra,,ghalhkra
81,Siege Masters,'PERSON',siege masters,Siege Master Consul,,siege master consul
91,U Zuhl,'PERSON',u zuhl,UZuhl,,uzuhl
83,Vorlak,'PERSON',vorlak,Vorhak,,vorhak
83,Vorgha,'PERSON',vorgha,Vorhak,,vorhak
83,Vorsha   ,'PERSON',vorsha,Vorhak,,vorhak
